image_path,filename,is_forgery,num_keypoints,num_matches,num_inliers,inlier_ratio,transformation_type,processing_time
../MICC-F220/sony_61tamp1.jpg,sony_61tamp1.jpg,True,743,78,32,0.41025641025641024,scaling_up_rotation_translation,0.0396878719329834
../MICC-F220/sony_61tamp131.jpg,sony_61tamp131.jpg,True,747,70,23,0.32857142857142857,scaling_up_rotation_translation,0.04125404357910156
../MICC-F220/sony_61tamp132.jpg,sony_61tamp132.jpg,True,752,74,31,0.4189189189189189,scaling_up_rotation_translation,0.03939390182495117
../MICC-F220/sony_61tamp133.jpg,sony_61tamp133.jpg,True,745,78,26,0.3333333333333333,scaling_up_rotation_translation,0.04187917709350586
../MICC-F220/sony_61tamp134.jpg,sony_61tamp134.jpg,True,738,74,27,0.36486486486486486,scaling_down_rotation_translation,0.04048037528991699
../MICC-F220/sony_61tamp176.jpg,sony_61tamp176.jpg,True,774,75,29,0.38666666666666666,scaling_up_rotation_translation,0.04214596748352051
../MICC-F220/sony_61tamp237.jpg,sony_61tamp237.jpg,True,765,75,26,0.3466666666666667,scaling_up_rotation_translation,0.04082226753234863
../MICC-F220/sony_61tamp25.jpg,sony_61tamp25.jpg,True,758,77,32,0.4155844155844156,scaling_up_rotation_translation,0.03900456428527832
../MICC-F220/sony_61tamp27.jpg,sony_61tamp27.jpg,True,775,80,33,0.4125,scaling_down_rotation_translation,0.04239082336425781
../MICC-F220/sony_61tamp37.jpg,sony_61tamp37.jpg,True,768,81,34,0.41975308641975306,scaling_up_rotation_translation,0.04622960090637207
../MICC-F220/sony_63_scale.jpg,sony_63_scale.jpg,False,986,45,8,0.17777777777777778,none,0.05556774139404297
../MICC-F220/sony_64_scale.jpg,sony_64_scale.jpg,False,495,39,11,0.28205128205128205,none,0.047530174255371094
../MICC-F220/sony_65_scale.jpg,sony_65_scale.jpg,False,2406,68,17,0.25,none,0.07457995414733887
../MICC-F220/sony_66_scale.jpg,sony_66_scale.jpg,False,3793,108,19,0.17592592592592593,none,0.08855247497558594
../MICC-F220/sony_67_scale.jpg,sony_67_scale.jpg,False,1605,96,29,0.3020833333333333,none,0.05426836013793945
../MICC-F220/sony_68_scale.jpg,sony_68_scale.jpg,False,1601,45,14,0.3111111111111111,none,0.05375933647155762
../MICC-F220/sony_69_scale.jpg,sony_69_scale.jpg,False,1637,65,16,0.24615384615384617,none,0.05723261833190918
../MICC-F220/sony_70_scale.jpg,sony_70_scale.jpg,False,3166,94,27,0.2872340425531915,none,0.07599401473999023
../MICC-F220/sony_71_scale.jpg,sony_71_scale.jpg,False,1483,47,10,0.2127659574468085,none,0.05479288101196289
../MICC-F220/sony_72_scale.jpg,sony_72_scale.jpg,False,1646,50,20,0.4,none,0.05160212516784668
